user_id<|>enr_cate_mid
[아디다스/나이키] 반팔&반바지 모음/라운드기본티/조깅운동헬스등산복/쇼트/스포츠의류/비블루/(정품)<|>12
[아디다스/나이키] 반팔&반바지 모음/라운드기본티/조깅운동헬스등산복/쇼트/스포츠의류/비블루/(정품)<|>12
[아쿠아맥스]2016 전문가용 스노쿨링세트/스노쿨링/물놀이용품/스킨스쿠버/물안경/수영/스노클링<|>09
[아쿠아맥스]2016 전문가용 스노쿨링세트/스노쿨링/물놀이용품/스킨스쿠버/물안경/수영/스노클링<|>09
오늘 59%할인+추가할인NEW 탄력 올인원로션200ml<|>09
독일로스터 세비앙 원두커피200g 10+1 무료배송 행사<|>05
독일로스터 세비앙 원두커피200g 10+1 무료배송 행사<|>05
북케이스/3단4단5단6단책장/철재책장/수납선반/책꽂이<|>05
(현대Hmall)크라제버거 비프 스테이크 170g x 10팩   스테이크 소스 290g<|>11
올즙 올바른 호박즙 60포 50포 100포 국내산호박100%<|>01
비밀포장좋은느낌순면48+48라벤더40+40+라이너6입증정<|>20
강아지 패드 100매 /벨버드/요요쉬/자존심/애견/용품<|>42
S~XL 봄신상 50% 하이퀄리티 무료배송 치마바지<|>34
S~XL 봄신상 50% 하이퀄리티 무료배송 치마바지<|>34
S~XL 봄신상 50% 하이퀄리티 무료배송 치마바지<|>34
S~XL 봄신상 50% 하이퀄리티 무료배송 치마바지<|>34
[휴대용4TB출시!! 우체국무료특송+정품+파우치증정] Seagate Backup Plus S Portable Drive 4TB 외장하드<|>02
샤오미 5000mAh[1개] (JR1)XIAOMI 샤오미 보조배터리 5000mAh 실버 정품<|>11
종이컵 2000개 6.5oz 국내산원지 무료배송<|>11
[다우니] 고농축 섬유유연제 다우니 퍼퓸 1L x 3개/다우니고농축<|>25
[CJ직배송] CJ 둥근 햇반 210gX24개_즉석밥/간편밥/사각큰햇반/흑미밥/발아현미밥/오곡밥/작은햇반/캠핑밥<|>11
[SM거울] 전국무배/전신거울모음/벽걸이거울/스탠드형거울/사각거울/화장대거울/국내생산<|>42
판매1위/공장직영/당일출고/원터치모기장/사각모기장<|>29
((10팩+10팩)조이로이 위드네이처 안심 아기물티슈<|>20
애모씨오가구/화장대/선반장/라탄서랍장/콘솔<|>07
5900원~여름신상박스/무지/맨투맨/니트GB2<|>34
[뉴발란스] 응답하라 993 !!!<|>54
아이쉴드 강화유리 2개 3900★5개 6900<|>11
더마틱스 울트라 7g/15g/더마티스 울트라/흉터제거<|>36
[로지텍 코리아][사은품 미니 선풍기 증정!]로지텍 MK270r / MK260R / 무선 키보드+마우스/멤브레인/USB/Unifying수신기/멀티미디어키/암호화/높이조절받침대/111키/기능키<|>10
[로지텍 코리아][사은품 미니 선풍기 증정!]로지텍 MK270r / MK260R / 무선 키보드+마우스/멤브레인/USB/Unifying수신기/멀티미디어키/암호화/높이조절받침대/111키/기능키<|>10
(키친아트 후라이팬 5종세트)궁중팬/그릴팬/유리뚜껑<|>26
덴티센큐 240정/인사돌/이가탄/잇몸약/치아/잇몸건강<|>01
대박찬스! 좋은 느낌 화이트 생리대<|>20
사과10kg..부사/과일//간식/tkrhk/어버이날선물/<|>02
전라도 명품 찰토마토 10kg 반짝특가<|>02
[도서]영단기 토익 스타트 RC : 토익 기본서 1위, 토익대세 영단기<|>08
[도서]영단기 토익 스타트 LC : 한 달 만에 700점 달성! 토익 LC입문서<|>01
[도서]경선식 영단어 초스피드 암기비법 TOEIC<|>01
[도서]악필 볼펜글씨 교정 기억법 : 빠르고 정확하게 쓰기 위한<|>08
[도서]1800 한자 펜글씨 쓰기 : 교과부 선정 1800 한자를 단어로 익히는 펜글씨 교본<|>01
[도서]미학 오디세이 20주년 기념판 세트 [전3권]<|>06
[도서]이오덕 우리글 바로쓰기 1 [제2판]<|>01
빼브러 하수구뚫는기구 변기막혔을때뚫는법<|>05
우리스카이종이컵 2000개/6.5oz자판기용 /국내산<|>11
크리스탈 생수 500ml x 20병 / 먹는샘물 무료배송 직배송<|>13
암밴드/생활방수케이스/스마트폰/핸드폰/암밴드/아이폰6/플러스/5S/노트5/4/3/2/1/갤럭시/s7/s6/엣지/s5/s4/s3/s2/라운드/액티브/겔럭시/그랜드2/g4/g2/g3/lg g5 g4 g3 v10 g프로2/옵티머스g프로/뷰2/아이언2/방수팩<|>11
연예인 물병의 비밀 - 드링크펀치 텀블러 생수 빨대컵<|>09
제습제/염화칼슘 1kg x 5개+부직포4장(20장분량)<|>29
아우라진/면반바지/핫팬츠/청반바지/여자/슬랙스<|>34
아우라진/면반바지/핫팬츠/청반바지/여자/슬랙스<|>34
여행용파우치 6종세트 여행가방 여행용품 캐리어 정리<|>55
[패스트캠프] 원터치텐트/팝업텐트/자동텐트/나들이텐트/그늘막/2인용/3인용/4인용<|>31
한누리7 국내산종이컵 2000개 1BOX/6.5oz/무료배송<|>11
꾸이랑 베리믹스/믹스너트/아몬드/땅콩/견과류<|>02
마이쮸/무료배송/마이쭈/포도+사과맛/딸기+복숭아맛<|>08
칠성사이다/탄산음료/업소용/1.25L/500/355/뚱캔<|>13
(아이러브베베)100매10+10팩/아기물티슈/안심물티슈<|>20
샤프란 섬유유연제 3100ml x 4개 / 2100ml 3.1L<|>25
옥시크린 리퀴드 2.5Lx2<|>25
(초특가) 가루세제 X 3개 /세제/세탁/스파크<|>25
당일발송[국내산/케어소닉]소노젤블루(바디)화이트(얼굴/바디)5리터+공병/초음파젤/마사지젤/피부마사지<|>02
A4/투명라벨지/스티커라벨용지/방수라벨/네임스티커/네임텍/방수스티커/보호필름용/주소,원형등<|>03
대구간판 막창 대구 불노리생막창<|>03
대구간판 막창 대구 불노리생막창<|>03
대구간판 막창 대구 불노리생막창<|>03
마몽드 커버파우더 쿠션 본품+리필<|>03
목초란1등급대란 15입 풀무원<|>03
CJ 햇반실속 210Gx12<|>11
개 무<|>02
개 애호박<|>02
맛타리버섯<|>02
개 무<|>02
700G 봉  고구마<|>02
100G 새벽줄기당근<|>02
포기김치 소백10kg(실속형)/브랜드파워1위/본사신선배송[종가집지정판매점]<|>06
밀키드레스 데오퍼퓸<|>09
[꿀딜]고양이 전용 모래 두부랑 밀이랑<|>42
우드블라인드 G판매1위 브라인드/화이트<|>13
우드블라인드 G판매1위 브라인드/화이트<|>13
신년계획 성공프로젝트 닥터PPC 10+6<|>06
G마켓특별가 여름신상 5900원~ 블라우스/뷔스티에<|>34
G마켓특별가 여름신상 5900원~ 블라우스/뷔스티에<|>34
G마켓특별가 여름신상 5900원~ 블라우스/뷔스티에<|>34
세상의모든캔 음료 모음전<|>13
2016년 햇양파 18kg 10900원/감자<|>02
[리벤스] 특가 프리미엄옷걸이50,100P/바지걸이겸용옷걸이50,100P/어린이옷걸이50,100P<|>34
G마켓특별가 여름신상 5900원~ 블라우스/뷔스티에<|>34
[헤어스토어] 뚜라비 푸룸 퍼펙트 헤어 샴푸 1500ml<|>07
시냇물닷컴 크롬 국산수압상승절수샤워기<|>05
인텔 535 Series 240GB SSD 정품 조이젠<|>13
(행사상품)단 시금치<|>02
통 양배추<|>02
 봉  꽈리고추<|>02
(행사상품)빙그레 요플레기획 10입<|>13
(행사상품)씨제이 비비고왕교자 490Gx2<|>11
서울 헬로우앙팡 200ML<|>13
(행사상품)남양 맛있는우유GT기획 1Lx2<|>13
고급 EVA 삼선 슬리퍼 실내화 물바로 욕실화 거실화  키높이 깔창 만능 슈즈 이벤트 한정특가<|>15
고급 EVA 삼선 슬리퍼 실내화 물바로 욕실화 거실화  키높이 깔창 만능 슈즈 이벤트 한정특가<|>15
[아토엔비 크림 160ml]아기/유아/신생아/베이비/민감성/고보습/로션/수딩젤/바디워시/썬크림<|>12
[아토엔비 크림 160ml]아기/유아/신생아/베이비/민감성/고보습/로션/수딩젤/바디워시/썬크림<|>12
높이조절 모니터받침대 스탠드 선반 강화유리<|>22
페브리즈 페브리즈 차량용 방향제 CAR 2mlx3개 + 세차 타올<|>29
핸드폰/갤럭시S7/S6/S5/S4/S3/노트5/4/3/G4/아이폰6/5<|>11
녹차 비누 100g[27개] (대량구성) 비누x27개 개당최저가  데톨 오이<|>06
갓볶은 신선한 원두커피 31종 500g+500g 총1kg<|>05
초미니 포켓 셀카봉 6종 무료배송 초특가! 유선셀카봉/블루투스/일체형/포켓/<|>11
[1+1+1 총3장 미쳤지 말입니다!] 유베키 강화유리 필름 아이폰6s/플러스 5s 갤럭시 노트 5 4 3 2/J A 8 7 5 /S6 엣지 플러스 S5 S3 S4/그랜드맥스//s4/베가 아이언2 LG V10 G4 G2 G3/비트 G프로2 액정보호 방탄 필름<|>11
[1+1+1 총3장 미쳤지 말입니다!] 유베키 강화유리 필름 아이폰6s/플러스 5s 갤럭시 노트 5 4 3 2/J A 8 7 5 /S6 엣지 플러스 S5 S3 S4/그랜드맥스//s4/베가 아이언2 LG V10 G4 G2 G3/비트 G프로2 액정보호 방탄 필름<|>11
[1+1+1 총3장 미쳤지 말입니다!] 유베키 강화유리 필름 아이폰6s/플러스 5s 갤럭시 노트 5 4 3 2/J A 8 7 5 /S6 엣지 플러스 S5 S3 S4/그랜드맥스//s4/베가 아이언2 LG V10 G4 G2 G3/비트 G프로2 액정보호 방탄 필름<|>11
유아스킨케어[플러스] 아비노&존슨즈베이비 모음<|>12
일회용 숯불 구이기[2개] 일회용 숯불 바베큐 그릴1+1/오그릴/캠핑용품/불판/숯<|>20
자바라거치대, 컬러풀하게 업그레이드!<|>11
G마켓특별가4900~롱원피스/반팔티셔츠/빅/기본티<|>34
G마켓특별가4900~롱원피스/반팔티셔츠/빅/기본티<|>34
슈퍼-딜  2+1 취향저격 뷔스티에/오프숄더/롱/원피스<|>34
G마켓특별가4900~롱원피스/반팔티셔츠/빅/기본티<|>34
G마켓특별가4900~롱원피스/반팔티셔츠/빅/기본티<|>34
슈퍼-딜  2+1 취향저격 뷔스티에/오프숄더/롱/원피스<|>34
고고카 DIY용 듀얼 휴즈 전원단자 DIY용 듀얼휴즈 전원단자 /듀얼단자/휴즈홀더/퓨즈<|>04
샌디스크 무료배송 속도UP 샌디스크 OTG 3.0 USB 32G Set (1+1)<|>12
dab 애띠앙/본비엔 심리스 스포츠브라/팬티<|>37
A 애견사료 20kg 아지피아 대용량사료 특가전<|>42
슈피겐 셀카봉 셀카봉/차량용거치대 스텔스/핸드폰거치대 스타일링/S520W<|>11
방음 방음재 방진매트 흡음재 자동차방음<|>64
방음 방음재 방진매트 흡음재 자동차방음<|>64
한일공구 보쉬 라쳇 드라이버 26PCS/렌치/별비트/복스<|>02
방음 방음재 방진매트 흡음재 자동차방음<|>64
방음 방음재 방진매트 흡음재 자동차방음<|>64
동원에프앤비 쉐프원 살코기 참치 1880g[1캔] 동원참치1880g/사조참치/오뚜기/쉐프원/대용량/업소용<|>11
밀크 4시마감_밀크 미색 복사용지 A4 80g 2BOX 5000매<|>03
밀크 4시마감_밀크 미색 복사용지 A4 80g 2BOX 5000매<|>03
G마켓특별가 여름신상 5900원~ 블라우스/뷔스티에<|>34
G특별가8900봄신상~무료배송~셔츠/블라우스/쉬폰/남방<|>34
전상품할인~자체제작~캐릭터 티셔츠/무료배송<|>34
G마켓특별가/여름신상 블라우스/오프숄더/카라GN1<|>34
G특별가 판매1위 중독반바지/청반바지/빅사이즈~2XL<|>34
아이노트 FS-96319KM 아이노트 FS-96319KM 무선키보드+마우스세트/2.4GHz<|>10
홈매트/홈키파/컴배트 모음전<|>29
퐁퐁 안심설거지 주방세제 용기 3000ml x 2개 외<|>25
비오킬 500ml x 2개/지카 virus 매개체 박멸<|>29
애견패드100매/절약형/대형패드/강아지패드<|>42
수퍼딜-애완 부분이발기-발과 얼굴전용-애견 고양이<|>42
생활용품[플러스] 카리부 유아욕조모음<|>23
오랄비 오랄비 플로스액션 전동칫솔모 EB25-2 (2개입)/리필모<|>15
[도서]기업공시 완전정복<|>01
2015년 햅쌀 슈퍼오닝 고시히카리 10kg/당일도정<|>02
애견패드 100매 25종/자존심/명품/벨버드/강아지패드<|>42
애견패드 100매 25종/자존심/명품/벨버드/강아지패드<|>42
2015년 햅쌀 슈퍼오닝 고시히카리 10kg/당일도정<|>02
[최저가 무료배송]상큼한 쏠라씨 비타민C 80/100정 3통(총240~300정) 6가지맛<|>01
볼펜 빅볼 제트스트림 사쿠라 겔리롤 애니볼  153<|>22
[오리온]실속있는 인기과자(1+1)특별행사/과자/간식<|>08
[오리온]실속있는 인기과자(1+1)특별행사/과자/간식<|>08
[오리온]실속있는 인기과자(1+1)특별행사/과자/간식<|>08
[오리온]실속있는 인기과자(1+1)특별행사/과자/간식<|>08
NEW★[에디슨] 유아식기 모음전<|>03
핫여름샌들 12,500원부터~여성슈즈 스웨이드샌들/쪼리/슬링백/슬리퍼/뮬/펌프스/운동화/하이힐/미들<|>54
[명예의전당-난닝구] 여름신상 베스트 아이템 모음전/원피스/팬츠<|>34
봄비제작소 사은품증정 수제도장 인감도장<|>01
봄비제작소 사은품증정 수제도장 인감도장<|>01
(Xiaomi) 샤오미 배터리+케이스 종합전 5000/10000/16000/20000/보조배터리/미밴드/이어폰/이어셋/블루투스 스피커/셀카봉/차량용충전기 등<|>11
(Xiaomi) 샤오미 배터리+케이스 종합전 5000/10000/16000/20000/보조배터리/미밴드/이어폰/이어셋/블루투스 스피커/셀카봉/차량용충전기 등<|>11
사은품+당일출고+미라클 곰팡이젤 세탁조크리너 선택<|>25
사은품+당일출고+미라클 곰팡이젤 세탁조크리너 선택<|>25
6시간 원가세일25000원/2개연결가능/LED랜턴/캠핑등<|>32
전기릴선 캠핑릴선 차단기릴선 연장선 삼파장작업등<|>35
[슈퍼마트] 오예스 336g<|>08
[슈퍼마트] 니베아 맨 쿨킥 폼 200ml<|>11
동부대우 전자레인지 KR-G20EW<|>21
인기향수 플라워 향의 대가, 겐조향수<|>10
[르젠]앵콜초특가 여름팬츠 총집합 11번가 판매1위 반바지/신상/슬랙스/면바지/린넨/정장바지/청바지/남자<|>35
여름 신상/반팔티/5부티/7부티/린넨/셔츠/밴딩바지/밴딩/바지/슬랙스/남자/디스트로이드진/반바지/오버핏<|>35
[오버핏입고]반팔티/7부 레이어드티/반팔 티셔츠/면티/무지티/라운드티/기본티/단체티/빅사이즈/커플/남자<|>35
[오버핏입고]반팔티/7부 레이어드티/반팔 티셔츠/면티/무지티/라운드티/기본티/단체티/빅사이즈/커플/남자<|>35
다이나믹 메이즈<|>47
[한국문화진흥] 컬쳐랜드 온라인문화상품권 1000원/온라인용 인증번호 실시간 전송<|>47
[한국문화진흥] 컬쳐랜드 온라인문화상품권 1000원/온라인용 인증번호 실시간 전송<|>47
무료배송 스포츠등산양말5켤레 코오롱ATB-100 3중바닥<|>23
롯데시네마 롯데시네마 전일 관람권 롯데시네마 영화관람권 1매/예매권/실시간발송/전일<|>47
[아이나비네비게이션전기종가능]정품 RCB-100/젠더 포함/파인드라이브 네비게이션 전기종/선명한 주차영상 가니쉬/트렁크타입 사용가능/RCB100/빠른배송<|>09
베이킹소다/구연산/과탄산소다/산소계표백제/유아세제<|>25
정품 코코엘 유기농 코코넛 오일/엑스트라버진<|>07
[슈퍼마트]리스테린 쿨민트<|>05
아이깨끗해 손세정제 청포도<|>06
케라시스퍼퓸린스러블리로맨틱 600ml<|>07
[꿀딜] 뷰티피플 썸머 NEW컬러 런칭<|>04
[무료배송] 강력 먼지제거제 대용량 에어스프레이 컴퓨터,프린터,가전기기등등 다용도활용/먼지제거기/PC청소/컴퓨터청소<|>23
[CNP 차앤박] 톤-업 프로텍션 선 SPF42/PA+++ 50ml<|>05
[CNP차앤박] 인비져블 필링부스터 100ml [IPBT]<|>01
[쁘리엘르]북유럽풍 아일렛 암막커튼!방한/방풍/거실온도UP!/햇빛차단/제이드<|>13
베베샤 수영복&물놀이 기획전<|>15
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
투반 등산 보행용 충격흡수용 무릎보호대 손목보호대 투반<|>11
동원F&B 양반 쇠고기죽 288g[1개] 동원죽/양반죽/총 14종 원하는 만큼 골라담기<|>11
귀리쌀 800g 4봉 (국산 2015년 햇곡)<|>02
하루견과 디넛츠 아몬드/호두/견과류/블루베리/선물<|>02
[꿀딜]15+2★반건조 호박고구마 말랭이<|>02
위즈홈 홈멀티 대형 이불 빨래건조대<|>32
[고기천국] 돼지고기 모음전♥<|>03
[코니아일랜드] 다용도 준비물파우치<|>
[꿀딜]창안애 살랑살랑 로맨틱 실커튼<|>13
봄구두 하이힐 14900원~펌프스 메리제인 스틸레토<|>54
40년 역사의 전통! 롯데 카세트 모음전<|>03
[꿀딜]★청담라이프 과일식초<|>01
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
월튼키즈 월튼키즈 가격인하|아동복|티셔츠|상하복|아동복<|>15
